STAID,SOUID,DATE,RR,Q_RR
 22607,221586,19910219,    2,    0
 22607,221586,19910220,    0,    0
 22607,221586,19910221,   32,    0
 22607,221586,19910222,   64,    0
 22607,221586,19910223,   10,    0
 22607,221586,19910224,    2,    0
 22607,221586,19910225,    0,    0
 22607,221586,19910226,    0,    0
 22607,221586,19910227,   92,    0
 22607,221586,19910228,    0,    0
 22607,221586,19910301,    2,    0
 22607,221586,19910302,    4,    0
 22607,221586,19910303,    8,    0
 22607,221586,19910304,   14,    0
 22607,221586,19910305,   34,    0
 22607,221586,19910306,   14,    0
 22607,221586,19910307,   58,    0
 22607,221586,19910308,   22,    0
 22607,221586,19910309,    0,    0
 22607,221586,19910310,   34,    0
 22607,221586,19910311,    0,    0
 22607,221586,19910312,    4,    0
 22607,221586,19910313,    2,    0
 22607,221586,19910314,    0,    0
 22607,221586,19910315,   10,    0
 22607,221586,19910316,   64,    0
 22607,221586,19910317,   10,    0
 22607,221586,19910318,   22,    0
 22607,221586,19910319,   18,    0
 22607,221586,19910320,   20,    0
 22607,221586,19910321,    2,    0
 22607,221586,19910322,    0,    0
 22607,221586,19910323,    2,    0
 22607,221586,19910324,    2,    0
 22607,221586,19910325,    0,    0
 22607,221586,19910326,    0,    0
 22607,221586,19910327,    0,    0
